M,I,v,S,A,E_f,V_i,V_f,Q_i,Q_f,Ierr,g_i,g_f,DOI
26,1,132.12716900000032,1.628014995909428e-32,7.7305e-06,4327.979912,1 0 0 0 0 3 0E1u,0 1 0 0 0 0 1E1g,16A1u  1E1g,17A1g  1E1g,0.0005,33,35,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,132.22023399999853,6.949241929937842e-42,2.9632e-07,8366.025768000001,0 2 0 1 1 0 0E2u,0 2 0 0 0 0 2A1g,20A2u  2E2g,19A2g  0A2g,0.0009219544457292887,123,117,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,132.23859100000027,1.4360409972358528e-31,0.00079828,4792.60464,1 0 0 0 4 0 0A2u,0 1 0 0 2 0 0A1g,13A1u  0A2g,12A1g  0A1g,0.00058309518948453,27,25,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,132.24029400000018,4.33151862077937e-30,2.1180000000000003e-06,3162.2077059999997,0 0 0 0 0 0 4E2g,0 0 0 0 4 0 0A2u,18A2g  2E2g,18A2u  0A1g,0.0005385164807134503,111,111,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,132.28144900000052,1.350507901092864e-30,0.00022128,4051.649572,1 0 0 0 3 0 0E1g,0 1 0 0 0 0 1E1u,12A1g  1E1g,11A1u  1E1g,0.0003605551275463989,25,23,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,132.3524239999997,3.735952021991806e-32,0.00013467,4717.963974,1 0 0 2 0 2 0E2g,0 1 0 0 1 0 1E2u,14A1g  2E2g,13A1u  2E2g,0.0005,29,27,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,132.3628120000012,5.64223824766727e-33,9.6434e-06,4724.031204999999,0 1 0 0 0 0 2A2u,0 1 0 1 0 1 0A1g,10A2u  0A1g,11A2g  0A2g,0.0004123105625617661,63,69,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,132.39482999999927,8.801868799645714e-49,1.745e-08,10852.46744,0 3 0 1 0 0 0E1g,0 3 0 0 0 0 1E1u,23A1g  1E1g,23A1u  1E1g,0.0009433981132056604,47,47,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,132.66192000000046,1.0738541040301357e-30,0.0015462,4724.031204999999,0 1 0 0 2 0 0A2u,0 1 0 1 0 1 0A1g,12A2u  0A1g,11A2g  0A2g,0.00022360679774997898,75,69,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,132.81757199999993,2.6726874553428533e-35,6.8174e-08,4885.621736,0 1 0 0 1 0 1E2u,1 0 0 2 0 2 0E2g,15A2u  2E2g,15A2g  2E2g,0.00058309518948453,93,93,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,132.86278199999992,8.7120397869449e-24,0.0021719,1351.68163,0 0 0 0 0 0 2A1g,0 0 0 0 2 0 0A2u,5A2g  0A2g,4A2u  0A1g,0.0008602325267042626,33,27,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,132.8669630000004,4.359958372263538e-34,3.0055000000000003e-06,4850.316398,0 1 0 0 1 0 1E2u,1 0 0 2 0 2 0E2g,14A1u  2E2g,14A1g  2E2g,0.0008944271909999159,29,29,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,132.899496,4.81132019423582e-34,1.0121e-06,4817.381511,0 1 0 0 1 0 1E2u,1 0 0 2 0 2 0E2g,13A2u  2E2g,13A2g  2E2g,0.0006708203932499369,81,81,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,132.91672199999994,1.1141779542362257e-34,5.045399999999999e-07,4790.350713,1 0 0 2 0 2 0E2g,0 1 0 1 0 1 0A2u,16A1g  2E2g,15A1u  0A2g,0.0010816653826391967,33,31,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,132.91708199999994,1.8298836848402418e-34,1.0751e-06,4786.802087,0 1 0 0 1 0 1E2u,1 0 0 2 0 2 0E2g,12A1u  2E2g,12A1g  2E2g,0.00058309518948453,25,25,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,132.95423399999981,8.364527693056288e-34,1.5527000000000002e-06,4758.556299,0 1 0 0 1 0 1E2u,1 0 0 2 0 2 0E2g,11A2u  2E2g,11A2g  2E2g,0.0009486832980505138,69,69,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,132.97984800000086,4.353031341228215e-34,2.3417e-06,4732.670679999999,0 1 0 0 1 0 1E2u,1 0 0 2 0 2 0E2g,10A1u  2E2g,10A1g  2E2g,0.001,21,21,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,133.17056499999944,2.5464943531450735e-33,5.8651e-06,4850.194265,0 1 0 0 1 0 1E2u,0 1 0 1 0 1 0A1g,14A2u  2E2g,15A2g  0A2g,0.0006324555320336758,87,93,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,133.42538799999966,2.252265175600367e-32,9.430700000000001e-06,4286.649884,1 0 0 0 0 3 0E1u,0 1 0 0 0 0 1E1g,15A1u  1E1g,16A1g  1E1g,0.0006708203932499369,31,33,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,133.47590300000047,3.032928380549147e-39,7.9158e-05,8055.663187,0 2 0 0 1 0 1E2g,0 2 0 0 1 0 1E2u,7A2g  2E2g,8A2u  2E2g,0.0006708203932499369,45,51,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,133.8294060000003,2.1877080552717754e-32,3.5288e-06,3965.997787,0 1 0 1 0 0 0E1g,1 0 0 3 0 0 0E1u,8A1g  1E1g,8A1u  1E1g,0.0007810249675906653,17,17,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,133.83735900000102,9.46275901296812e-42,2.2482e-07,8232.188409,0 2 0 0 0 0 2A1g,2 1 0 0 0 0 1E1u,19A2g  0A2g,19A2u  1E1g,0.0010630145812734648,117,117,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,133.89736300000095,2.3075488527780678e-30,0.00074166,4267.697361,1 0 0 0 3 0 0E1g,1 0 0 0 2 1 0E1u,18A1g  1E1g,17A1u  1E1g,0.0010295630140987001,37,35,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,133.9173720000008,1.0062439641023439e-30,0.0037569,4722.074315999999,0 1 0 0 2 0 0A1g,0 1 0 1 0 1 0A2u,14A1g  0A1g,13A1u  0A2g,0.0008944271909999159,29,27,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,134.3670090000005,3.043217508222857e-32,0.00019647,4833.850243,1 0 0 1 3 0 0E2u,0 1 0 1 1 0 0E2g,14A1u  2E2g,13A1g  2E2g,0.0006403124237432849,29,27,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,134.46127500000057,9.039155946239547e-32,0.00019479,4833.946628,1 0 0 1 3 0 0E2u,0 1 0 1 1 0 0E2g,14A2u  2E2g,13A2g  2E2g,0.00058309518948453,87,81,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,134.4780329999994,3.146548458642182e-33,7.284899999999999e-07,4061.9459880000004,0 1 0 1 0 0 0E1u,2 0 0 0 0 0 0A1g,9A1u  1E1g,10A1g  0A1g,0.0009486832980505138,19,21,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,134.62121000000025,4.078287158852859e-31,0.00083511,4823.127197999999,1 0 0 0 4 0 0A2u,0 1 0 0 2 0 0A1g,14A2u  0A1g,13A2g  0A2g,0.0004242640687119285,87,81,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,134.76640699999916,6.16827113230517e-43,1.8114000000000002e-07,8802.849903,1 1 0 0 0 0 4E2g,1 1 0 4 0 0 0A2u,25A2g  2E2g,24A2u  0A1g,0.00044721359549995795,153,147,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,134.80492399999912,8.17948897824468e-32,4.4288e-06,3965.510274,0 1 0 1 0 0 0E1g,1 0 0 3 0 0 0E1u,8A2g  1E1g,8A2u  1E1g,0.000282842712474619,51,51,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,134.93241000000035,2.3431791278391965e-32,3.7773000000000002e-06,3986.5757670000003,0 1 0 1 0 0 0E1g,1 0 0 3 0 0 0E1u,9A1g  1E1g,9A1u  1E1g,0.0006708203932499369,19,19,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,135.10714700000062,6.807805468230853e-41,0.0012561,9245.427565,1 2 0 1 0 0 0E1u,1 2 0 0 0 0 1E1g,3A2u  1E1g,2A2g  1E1g,0.0009486832980505138,21,15,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,135.23046499999987,3.390613433434148e-24,0.0023248,1363.484609,0 0 0 0 0 0 2A1g,0 0 0 0 2 0 0A2u,6A1g  0A1g,5A1u  0A2g,0.0009433981132056604,13,11,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,135.26145000000088,6.432965034838294e-34,1.2178e-06,4775.177140999999,0 1 0 0 0 0 2A2u,0 1 0 1 1 0 0E2g,12A2u  0A1g,11A2g  2E2g,0.0006708203932499369,75,69,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,135.4986060000001,4.5655505003135257e-32,0.00014121,4613.82233,0 1 0 1 1 0 0E2g,0 1 0 1 0 1 0A2u,10A1g  2E2g,9A1u  0A2g,0.0008544003745317531,21,19,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,135.6377050000001,5.491468710213343e-32,7.7593e-09,2714.323691,0 0 0 0 3 1 0A1u,0 0 0 0 2 0 2A1g,7A2u  0A2g,7A2g  0A2g,0.0007071067811865475,45,45,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,135.64095700000007,2.498910380383964e-32,1.0247999999999999e-08,2733.261419,0 0 0 0 3 1 0A1u,0 0 0 0 2 0 2A1g,8A1u  0A1g,8A1g  0A1g,0.0009486832980505138,17,17,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,135.72983699999986,1.7742689016520624e-32,3.112e-05,4758.556299,1 0 0 0 4 0 0A2u,1 0 0 2 0 2 0E2g,12A2u  0A1g,11A2g  2E2g,0.0004242640687119285,75,69,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,135.822548000001,2.9529709773771925e-39,8.3052e-05,8036.967095,0 2 0 0 1 0 1E2g,0 2 0 0 1 0 1E2u,6A2g  2E2g,7A2u  2E2g,0.0006403124237432849,39,45,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,135.90565799999968,1.7647382172695434e-42,9.1472e-06,9459.280339,0 2 0 0 1 0 1E2g,2 1 0 1 0 0 0E1u,35A2g  2E2g,35A2u  1E1g,0.0007071067811865475,213,213,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,135.9086959999995,1.0327963563526779e-34,8.3147e-07,4828.541602,0 1 0 0 1 0 1E2g,0 1 0 0 2 0 0A2u,11A1g  2E2g,11A1u  0A2g,0.0008602325267042626,23,23,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,135.93836699999974,1.2556766723015772e-34,1.1454999999999999e-06,4887.186431,0 1 0 0 1 0 1E2g,0 1 0 0 2 0 0A2u,13A1g  2E2g,13A1u  0A2g,0.001140175425099138,27,27,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,135.98520300000018,1.359669606382246e-34,1.5042e-06,4955.192089,0 1 0 0 1 0 1E2g,0 1 0 0 2 0 0A2u,15A1g  2E2g,15A1u  0A2g,0.0007071067811865475,31,31,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,136.41491100000076,1.0594912116549455e-34,6.906100000000001e-07,4831.802341,1 0 0 1 3 0 0E2u,0 1 0 0 1 1 0A2g,14A1u  2E2g,13A1g  0A2g,0.0005,29,27,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,136.70870800000057,9.236444310700222e-33,7.267399999999999e-07,4038.6673939999996,0 1 0 1 0 0 0E1u,2 0 0 0 0 0 0A1g,8A2u  1E1g,9A2g  0A2g,0.0006324555320336758,51,57,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,136.76564100000087,3.0313442722712254e-30,0.0030995000000000003,4589.050311999999,0 1 0 1 1 0 0E2g,0 1 0 0 1 0 1E2u,9A2g  2E2g,8A2u  2E2g,0.00058309518948453,57,51,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,137.237572,3.6543014876013025e-35,4.6749e-06,5442.628954,1 1 0 0 0 0 0A1g,2 0 0 0 2 0 0A2u,14A1g  0A1g,13A1u  0A2g,0.0010630145812734648,29,27,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,137.3635690000001,2.8346392351875023e-33,5.6715e-06,4782.454442,0 1 0 0 1 0 1E2u,0 1 0 1 0 1 0A1g,12A2u  2E2g,13A2g  0A2g,0.0004242640687119285,75,81,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,137.43557000000146,2.881335797807089e-43,0.0015064,10228.25745,0 3 0 1 0 0 0E1g,0 3 0 0 0 0 1E1u,4A1g  1E1g,3A1u  1E1g,0.0009219544457292887,9,7,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,137.4640100000015,8.59342873479148e-43,0.0014985,10228.327809999999,0 3 0 1 0 0 0E1g,0 3 0 0 0 0 1E1u,4A2g  1E1g,3A2u  1E1g,0.0005,27,21,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,137.69761800000015,2.362207373146741e-41,0.00063562,9091.972893,1 2 0 1 0 0 0E1g,1 2 0 0 0 0 1E1u,3A1g  1E1g,2A1u  1E1g,0.0007211102550927978,7,5,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,137.80811500000027,2.0130106868950245e-26,0.00043411,2097.34527,0 0 0 0 0 3 0E1u,0 0 0 0 3 0 0E1g,7A1u  1E1g,6A1g  1E1g,0.001,15,13,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,137.82860299999902,2.029851817086802e-31,0.00021901,4637.348538,0 1 0 1 1 0 0E2g,0 1 0 1 0 1 0A2u,11A2g  2E2g,10A2u  0A1g,0.0003605551275463989,69,63,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,137.84501100000125,7.132078790616529e-43,1.3958e-08,7882.772257,2 1 0 1 0 0 0E1u,0 2 0 1 1 0 0E2g,4A2u  1E1g,5A2g  2E2g,0.0007211102550927978,27,33,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,137.84752300000036,1.3307709835906454e-37,0.0018031,7882.772257,0 2 0 0 1 0 1E2u,0 2 0 1 1 0 0E2g,6A2u  2E2g,5A2g  2E2g,0.0008062257748298549,39,33,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,138.02771399999983,1.6588747671237958e-31,0.00063133,4717.963974,0 1 0 0 2 0 0A1g,0 1 0 0 1 0 1E2u,14A1g  0A1g,13A1u  2E2g,0.0005,29,27,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,138.0411439999998,7.636195575073947e-33,4.3623999999999994e-05,4786.802087,1 0 0 0 4 0 0A2u,1 0 0 2 0 2 0E2g,13A1u  0A2g,12A1g  2E2g,0.00058309518948453,27,25,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,138.29331599999932,4.001554651633758e-32,0.00077494,5230.502553,0 1 0 0 2 1 0E1g,0 1 0 0 2 0 1E1u,11A2g  1E1g,10A2u  1E1g,0.0010816653826391967,69,63,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,138.36677300000156,1.9470099127421596e-43,4.5361999999999996e-07,8587.33332,2 1 0 0 1 0 1E2g,0 2 0 3 0 0 0E1u,3A1g  2E2g,2A1u  1E1g,0.000282842712474619,7,5,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,138.51137500000004,5.11642748600487e-39,0.00015367,8010.885548,0 2 0 0 0 0 2A1g,0 2 0 0 0 0 2A2u,5A2g  0A2g,6A2u  0A1g,0.0009219544457292887,33,39,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,138.5564660000009,6.73525171598879e-31,6.7145e-05,4106.656940999999,1 0 0 0 0 3 0E1u,1 0 0 0 3 0 0E1g,9A2u  1E1g,9A2g  1E1g,0.0004242640687119285,57,57,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,138.64771099999962,5.364545120348936e-34,1.393e-06,4816.447871,0 1 0 0 0 0 2A1g,0 1 0 1 1 0 0E2u,11A2g  0A2g,10A2u  2E2g,0.00058309518948453,69,63,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,138.76474899999903,1.8121350544752742e-31,5.5053e-05,4130.071238,1 0 0 0 0 3 0E1u,1 0 0 0 3 0 0E1g,10A1u  1E1g,10A1g  1E1g,0.0005,21,21,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,139.05246799999986,1.4632910111196266e-26,0.0021002,2710.9089280000003,0 0 0 0 3 1 0A1u,0 0 0 0 1 3 0A2g,7A2u  0A2g,6A2g  0A1g,0.0008602325267042626,45,39,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,139.16014099999938,1.0370424382703648e-30,0.0032618,4610.160795000001,0 1 0 1 1 0 0E2g,0 1 0 0 1 0 1E2u,10A1g  2E2g,9A1u  2E2g,0.0009433981132056604,21,19,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,139.1635069999993,2.5818643989135916e-32,0.00021345,4901.959001,1 0 0 1 3 0 0E2u,0 1 0 1 1 0 0E2g,16A1u  2E2g,15A1g  2E2g,0.0006708203932499369,33,31,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,139.34662200000002,1.0974851252805003e-33,3.5402e-06,4633.713978,0 1 0 0 1 1 0A2g,0 1 0 0 1 0 1E2u,11A1g  0A2g,10A1u  2E2g,0.0008544003745317531,23,21,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,139.3569920000009,1.576607647590354e-41,3.9470999999999997e-07,8232.188409,2 1 0 1 0 0 0E1g,2 1 0 0 0 0 1E1u,19A2g  1E1g,19A2u  1E1g,0.0010630145812734648,117,117,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,139.37023299999964,3.4544873186952607e-31,0.00090518,4891.192222,1 0 0 0 4 0 0A2u,0 1 0 0 2 0 0A1g,16A2u  0A1g,15A2g  0A2g,0.0005,99,93,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,139.45184699999982,4.2126614801471034e-29,0.0023041999999999997,3981.4392789999997,0 1 0 1 0 0 0E1g,0 1 0 0 0 0 1E1u,9A2g  1E1g,8A2u  1E1g,0.0004242640687119285,57,51,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,139.6609210000006,1.4141886639535952e-29,0.0023296999999999997,3981.847256,0 1 0 1 0 0 0E1g,0 1 0 0 0 0 1E1u,9A1g  1E1g,8A1u  1E1g,0.0007810249675906653,19,17,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,139.71703999999954,1.0880868016232748e-42,0.0016579000000000001,10237.50894,0 3 0 1 0 0 0E1g,0 3 0 0 0 0 1E1u,5A2g  1E1g,4A2u  1E1g,0.0005385164807134503,33,27,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,139.8021600000011,3.5847198461851077e-43,0.0016409000000000003,10237.63523,0 3 0 1 0 0 0E1g,0 3 0 0 0 0 1E1u,5A1g  1E1g,4A1u  1E1g,0.00022360679774997898,11,9,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,139.82233900000028,2.5718997769696943e-40,0.00015716,8535.213648,1 2 0 0 0 0 0A1g,1 2 0 0 0 0 0A2u,3A2g  0A2g,4A2u  0A1g,0.00058309518948453,21,27,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,139.90893100000085,1.0392124580636303e-33,2.3578e-06,4833.946628,0 1 0 0 0 0 2A2u,0 1 0 1 1 0 0E2g,14A2u  0A1g,13A2g  2E2g,0.0008602325267042626,87,81,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,139.9191350000001,3.614058971953363e-35,2.2343e-06,5483.331423,0 1 0 0 0 3 0E1g,0 1 0 3 0 0 0E1u,12A2g  1E1g,13A2u  1E1g,0.0008062257748298549,75,81,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,140.15495999999985,2.9472269202409245e-43,7.3055e-05,10222.12285,1 2 0 1 0 0 0E1g,3 1 0 0 0 0 0A2u,31A2g  1E1g,30A2u  0A1g,0.0009219544457292887,189,183,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,140.36689699999988,2.8276523205596825e-32,5.9443999999999995e-05,4817.381511,1 0 0 0 4 0 0A2u,1 0 0 2 0 2 0E2g,14A2u  0A1g,13A2g  2E2g,0.0004242640687119285,87,81,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,140.37716499999988,9.030162829548822e-33,1.7025e-05,4764.425371,1 0 0 1 3 0 0E2u,0 1 0 0 2 0 0A1g,12A2u  2E2g,11A2g  0A2g,0.0006708203932499369,75,69,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,140.4123300000001,4.5508528101831133e-32,2.2457e-05,4319.694751,1 0 0 0 0 3 0E1u,1 0 0 0 3 0 0E1g,16A1u  1E1g,16A1g  1E1g,0.000565685424949238,33,33,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,140.58741199999986,2.030128384283523e-30,0.0037316000000000003,4828.026475,0 1 0 0 2 0 0A1g,0 1 0 1 0 1 0A2u,17A2g  0A2g,16A2u  0A1g,0.0006708203932499369,105,99,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,140.75467899999967,1.0574052489213766e-31,1.9960999999999997e-05,4359.476636,1 0 0 0 0 3 0E1u,1 0 0 0 3 0 0E1g,17A2u  1E1g,17A2g  1E1g,0.00058309518948453,105,105,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,140.87392699999964,8.949466489465147e-39,0.0001116,7825.515595,2 1 0 1 0 0 0E1g,2 1 0 0 0 0 1E1u,5A2g  1E1g,5A2u  1E1g,0.000848528137423857,33,33,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,141.14666699999907,6.572726843828348e-29,0.0033799999999999998,3965.510274,1 0 0 0 3 0 0E1g,1 0 0 3 0 0 0E1u,9A2g  1E1g,8A2u  1E1g,0.0003605551275463989,57,51,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,141.18181100000038,3.6683959824887833e-29,1.5425999999999998e-05,2727.7205649999996,0 0 0 0 3 1 0A1u,0 0 0 2 0 2 0E2g,8A1u  0A1g,7A1g  2E2g,0.0010295630140987001,17,15,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,141.3246810000005,2.1576002887238532e-29,0.0033420000000000004,3965.997787,1 0 0 0 3 0 0E1g,1 0 0 3 0 0 0E1u,9A1g  1E1g,8A1u  1E1g,0.0006403124237432849,19,17,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,141.41307400000096,1.0994489555851555e-30,0.0036152000000000003,4633.713978,0 1 0 1 1 0 0E2g,0 1 0 0 1 0 1E2u,11A1g  2E2g,10A1u  2E2g,0.0009433981132056604,23,21,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,141.42413699999997,5.2858210038668914e-27,0.0022251,2727.478239,0 0 0 0 3 1 0A1u,0 0 0 0 1 3 0A2g,8A1u  0A1g,7A1g  0A2g,0.0010816653826391967,17,15,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,141.48448300000018,3.252774914590238e-30,0.0056378999999999995,4709.144372,1 0 0 1 3 0 0E2u,1 0 0 2 0 2 0E2g,10A2u  2E2g,9A2g  2E2g,0.000848528137423857,63,57,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,141.53087700000015,5.244869606808923e-31,0.00077007,4674.916994,0 1 0 1 1 0 0E2u,0 1 0 1 0 1 0A1g,10A2u  2E2g,9A2g  0A2g,0.00058309518948453,63,57,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,141.56531600000199,2.986488531054171e-42,5.673899999999999e-05,9238.969395999999,1 2 0 1 0 0 0E1u,1 2 0 1 0 0 0E1g,3A2u  1E1g,4A2g  1E1g,0.0004242640687119285,21,27,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,141.71218500000032,1.1587404232188443e-30,0.00029061,4177.982566,1 0 0 0 3 0 0E1g,0 1 0 0 0 0 1E1u,16A1g  1E1g,15A1u  1E1g,0.0005,33,31,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,141.7946539999998,1.4510354049273205e-29,0.0024389,4002.504257,0 1 0 1 0 0 0E1g,0 1 0 0 0 0 1E1u,10A1g  1E1g,9A1u  1E1g,0.0006708203932499369,21,19,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,141.92763600000035,2.9699188937361877e-40,8.4081e-07,7798.95927,1 1 0 0 0 3 0E1g,2 1 0 0 0 0 0A2u,21A2g  1E1g,22A2u  0A1g,0.0012727922061357855,129,135,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,141.941417,4.390005551331809e-34,2.4605e-06,4723.709111,0 1 0 0 1 0 1E2u,0 1 0 0 1 1 0A2g,10A1u  2E2g,9A1g  0A2g,0.001131370849898476,21,19,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,142.2607109999999,7.496300481138024e-31,0.0043575,4749.320936,0 1 0 0 1 0 1E2u,0 1 0 1 1 0 0E2g,11A1u  2E2g,10A1g  2E2g,0.0010630145812734648,23,21,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,142.4118580000004,3.623848412306776e-32,1.152e-05,4151.1604609999995,1 0 0 0 0 3 0E1u,0 1 0 0 0 0 1E1g,11A1u  1E1g,12A1g  1E1g,0.000608276253029822,23,25,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,142.50739900000008,7.199276913908632e-31,0.0015911,4850.194265,0 1 0 0 2 0 0A2u,0 1 0 1 0 1 0A1g,16A2u  0A1g,15A2g  0A2g,0.0006324555320336758,99,93,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,142.63433399999985,9.389713905923644e-26,0.00041786,1989.470205,0 0 0 2 0 0 1E1g,0 0 0 3 0 0 0E1u,7A2g  1E1g,6A2u  1E1g,0.0005385164807134503,45,39,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,142.6677749999999,5.1899593299845956e-43,1.2931e-06,9210.711273,2 1 0 0 1 0 1E2g,2 1 0 0 1 1 0A1u,23A2g  2E2g,23A2u  0A2g,0.0003162277660168379,141,141,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
26,1,142.75610000000006,5.399162333644856e-32,2.3664e-08,2733.261419,0 0 0 3 0 0 1E2u,0 0 0 0 2 0 2A1g,8A1u  2E2g,8A1g  0A1g,0.0005,17,17,"10.1093/mnras/sty1542 , 10.1093/mnras/sty2050"
